Time(s),Commanded X,Commanded Y,Commanded Z,Actual X,Actual Y,Actual Z
21.00069260597229,0.35427575727549204,0.0171804827913524,0.21964575616751852,0.7004776219328886,0.04261916519519307,-0.57954518475186
22.001084327697754,0.34497904373083293,0.0463838858393353,0.2203604155669124,0.6894110131943125,0.07821503311672616,-0.5694527034779623
23.00109028816223,0.333227719911722,0.0753770679686351,0.2209833245004337,0.6781212995276349,0.11967000255918428,-0.5677566810228871
24.00048041343689,0.31923122774184803,0.103518108198664,0.2214989488588498,0.6625879373873181,0.16354781997911716,-0.5669924855556003
25.001192569732666,0.302746434033412,0.131162227838363,0.2219115147438024,0.6482800272044834,0.19578835079675375,-0.572754091288259
26.00109076499939,0.28371341598809097,0.158139785356466,0.222212957720607,0.6289430474929273,0.23123652261036617,-0.576874395012967
27.00107192993164,0.262071800894648,0.184261962197994,0.2223945189239371,0.6022954329470823,0.26545152192347005,-0.5625057734832449
28.001117944717407,0.24066638391815598,0.20652615679445,0.2224475978107332,0.5686812861718681,0.3041782313769959,-0.5670385234055099
29.00087857246399,0.217127415377797,0.227789309796987,0.2223919538641449,0.5392219399390958,0.3395010380639628,-0.5777381720578275
30.000986337661743,0.191421453695858,0.247866853216527,0.22221990370538372,0.5139289288639258,0.3697088274859155,-0.5785494491962792
31.000465869903564,0.163520994796713,0.266551211720464,0.2219231532952745,0.4878240766318287,0.3968018057783514,-0.5801083133017453
32.00024390220642,0.13703301061134798,0.281712203752623,0.2215501689635645,0.45709366026063336,0.4217839870546937,-0.5801085373836199
33.00098371505737,0.108814375012243,0.295424996851488,0.22106646807516442,0.4234819895816663,0.4446627933535443,-0.5805351028608444
34.00060749053955,0.07887534810593,0.307488806417045,0.2204652940920408,0.3915539752144871,0.46139261535589576,-0.581844253294208
35.00106859207153,0.04724203562285598,0.317679153608764,0.2197395958055811,0.35940421177510923,0.47473818065834944,-0.5821271782131292
36.001052379608154,0.019425739821613996,0.324602777404535,0.2190293380022785,0.3186667377218898,0.4866483825997642,-0.5825696523531664
37.00103688240051,-0.00950782560618102,0.329871231138641,0.2182221032225422,0.2814746573163965,0.4943308565474838,-0.5831765911200499
38.00108098983765,-0.039495592190608,0.333309755213557,0.217313870149935,0.24511736699655254,0.4967900539615272,-0.582967720796352
39.0009126663208,-0.070451997714154,0.334729257445619,0.21630088259441502,0.20891887454530605,0.49885709167352316,-0.5834801351813752
40.00011873245239,-0.09629894482602401,0.334254007498406,0.2153963021793793,0.17232790046569324,0.5015163503979403,-0.5741281606734994
41.001075983047485,-0.1226367848298126,0.332192411661426,0.2144186954505132,0.14032145769066215,0.5036906246850819,-0.5636710927299217
42.00106334686279,-0.1493693401359945,0.328428340849989,0.2133672541355046,0.10832566823510108,0.5084875878475679,-0.5886390937183898
43.00108003616333,-0.1763802201409243,0.32284406513381,0.21224180753041522,0.08011262931036489,0.5028976842988989,-0.5917820876432829
44.00111651420593,-0.19834169036034188,0.316914221383179,0.2112775556907549,0.05404216626786973,0.49728866040536207,-0.5879869148889969
45.00092911720276,-0.2203091732317153,0.309657983801124,0.21026613531536212,0.02253018114348749,0.49075112813014055,-0.5947891084446123
46.000751972198486,-0.2421850198397683,0.30102175042966,0.20920900248924218,-0.0064531688363392865,0.4882881693972383,-0.6105074195704563
